WHEN_TIMESTAMP,ACTIONS_CRM_CONTACTS,ACTIONS_CRM_COMPANIES,ACTIONS_CRM_DEALS,ACTIONS_EMAIL,USERS_CRM_CONTACTS,USERS_CRM_COMPANIES,USERS_CRM_DEALS,USERS_EMAIL,id
2019-09-02 00:00:00.000,5,0,0,4,1,0,0,1,2189
2019-09-23 00:00:00.000,7,7,48,0,3,3,3,0,1278
2019-12-09 00:00:00.000,3,13,0,0,2,2,0,0,1847
2019-04-29 00:00:00.000,0,0,0,0,0,0,0,0,608
2019-01-07 00:00:00.000,31,0,13,0,3,0,1,0,154
2020-02-17 00:00:00.000,8,0,9,0,2,0,1,0,5013
2019-01-07 00:00:00.000,791,0,0,2,24,0,0,1,19
2020-02-03 00:00:00.000,0,0,0,0,0,0,0,0,1555
2020-07-13 00:00:00.000,0,0,0,0,0,0,0,0,2937
2020-06-08 00:00:00.000,0,0,0,0,0,0,0,0,562
2020-06-22 00:00:00.000,27,11,12,0,2,2,1,0,4209
2020-05-25 00:00:00.000,64,0,69,2,2,0,2,1,158
2020-07-13 00:00:00.000,0,0,0,0,0,0,0,0,142
2019-01-21 00:00:00.000,14,8,0,0,2,1,0,0,20
2019-12-02 00:00:00.000,1,4,10,0,1,1,1,0,3386
2019-09-16 00:00:00.000,4,1,6,2,3,1,2,1,102
2020-01-13 00:00:00.000,0,0,0,0,0,0,0,0,2038
2020-03-09 00:00:00.000,15,0,0,0,1,0,0,0,4916
2019-11-11 00:00:00.000,836,38,829,2,20,8,15,1,170
2020-07-13 00:00:00.000,9,0,1,0,2,0,1,0,185
2020-06-08 00:00:00.000,9,0,0,1,1,0,0,1,661
2019-10-14 00:00:00.000,412,519,29,0,5,9,8,0,13
2020-05-18 00:00:00.000,133,0,148,1,4,0,3,1,32
2019-11-04 00:00:00.000,0,0,0,0,0,0,0,0,4896
2019-11-11 00:00:00.000,1050,0,14,0,8,0,4,0,4
2019-12-09 00:00:00.000,0,0,0,0,0,0,0,0,2630
2019-09-09 00:00:00.000,2,0,0,0,1,0,0,0,4763
2020-02-03 00:00:00.000,0,0,1,0,0,0,1,0,4200
2020-07-27 00:00:00.000,0,0,0,0,0,0,0,0,2041
2019-07-08 00:00:00.000,0,0,0,0,0,0,0,0,138
2020-01-06 00:00:00.000,0,0,0,0,0,0,0,0,3844
2019-08-26 00:00:00.000,0,0,0,0,0,0,0,0,2914
2020-02-17 00:00:00.000,0,0,0,0,0,0,0,0,3793
2019-04-01 00:00:00.000,1,0,0,6,1,0,0,1,65
2019-03-04 00:00:00.000,0,2,5,0,0,1,1,0,125
2019-08-12 00:00:00.000,16,0,0,0,1,0,0,0,2041
2019-12-30 00:00:00.000,189,0,6,0,5,0,2,0,4
2020-02-03 00:00:00.000,0,0,0,0,0,0,0,0,2191
2019-11-25 00:00:00.000,0,0,0,0,0,0,0,0,20
2020-03-09 00:00:00.000,0,0,0,0,0,0,0,0,1731
2020-02-17 00:00:00.000,0,0,0,0,0,0,0,0,4932
2019-06-03 00:00:00.000,0,0,0,0,0,0,0,0,1902
2020-06-15 00:00:00.000,20,0,0,0,1,0,0,0,3075
2019-12-23 00:00:00.000,0,0,0,0,0,0,0,0,1523
2020-05-25 00:00:00.000,798,0,73,1,4,0,1,1,3782
2019-12-16 00:00:00.000,0,0,0,0,0,0,0,0,2128
2019-03-11 00:00:00.000,0,0,0,0,0,0,0,0,3609
2020-07-20 00:00:00.000,0,0,0,0,0,0,0,0,3834
2020-02-24 00:00:00.000,114,0,214,3,6,0,11,1,55
2020-01-13 00:00:00.000,11,3,12,0,1,2,3,0,106
2020-04-13 00:00:00.000,0,0,29,0,0,0,1,0,1438
2020-05-04 00:00:00.000,248,41,731,0,3,4,7,0,4691
2020-02-10 00:00:00.000,60,6,71,0,3,2,2,0,100
2019-12-02 00:00:00.000,32,9,100,0,3,1,5,0,125
2020-07-13 00:00:00.000,36,0,36,2,5,0,1,1,40
2020-07-06 00:00:00.000,18,0,0,5,2,0,0,1,38
2020-03-30 00:00:00.000,0,0,0,0,0,0,0,0,3377
2020-06-22 00:00:00.000,643,0,0,0,5,0,0,0,6
2020-07-27 00:00:00.000,0,0,0,0,0,0,0,0,2536
2019-02-25 00:00:00.000,5,1,0,0,2,1,0,0,56
2019-10-21 00:00:00.000,0,0,0,0,0,0,0,0,669
2019-11-04 00:00:00.000,54,0,0,1,7,0,0,1,72
2020-05-18 00:00:00.000,0,0,0,0,0,0,0,0,4696
2020-06-15 00:00:00.000,0,0,0,0,0,0,0,0,3971
2020-07-20 00:00:00.000,0,0,0,0,0,0,0,0,4906
2020-06-22 00:00:00.000,0,0,0,0,0,0,0,0,2575
2020-05-18 00:00:00.000,0,0,0,0,0,0,0,0,2565
2020-03-16 00:00:00.000,1,1,25,0,1,1,3,0,3386
2019-05-06 00:00:00.000,0,0,5,0,0,0,1,0,2508
2020-02-24 00:00:00.000,0,0,0,0,0,0,0,0,3463
2020-02-10 00:00:00.000,0,0,0,0,0,0,0,0,4615
2020-01-27 00:00:00.000,80,4,249,0,8,3,22,0,200
2020-04-06 00:00:00.000,4,2,0,1,1,1,0,1,2366
2020-06-22 00:00:00.000,249,714,63,0,7,11,10,0,13
2019-10-07 00:00:00.000,0,1,3,0,0,1,2,0,4602
2019-04-22 00:00:00.000,0,1,0,0,0,1,0,0,490
2020-06-08 00:00:00.000,24,2,0,0,1,1,0,0,3056
2020-07-06 00:00:00.000,0,0,0,0,0,0,0,0,3622
2020-03-30 00:00:00.000,0,0,0,0,0,0,0,0,3892
2020-05-18 00:00:00.000,9,0,0,0,2,0,0,0,2973
2020-01-13 00:00:00.000,5,26,0,0,1,1,0,0,1847
2020-02-10 00:00:00.000,12,25,0,0,2,2,0,0,1640
2019-09-23 00:00:00.000,1051,16,2025,17,32,6,30,6,148
2019-08-12 00:00:00.000,0,1,0,0,0,1,0,0,195
2020-07-27 00:00:00.000,3,9,7,0,2,2,2,0,4809
2019-08-19 00:00:00.000,5,46,18,1,4,11,4,1,132
2020-04-06 00:00:00.000,9,1,0,0,1,1,0,0,122
2020-04-06 00:00:00.000,0,0,0,0,0,0,0,0,850
2020-03-16 00:00:00.000,160,0,66,5,3,0,3,1,120
2019-11-25 00:00:00.000,1,0,0,0,1,0,0,0,9
2020-06-29 00:00:00.000,2,0,0,0,1,0,0,0,4363
2020-04-13 00:00:00.000,198,17,314,8,7,1,8,4,29
2020-07-20 00:00:00.000,125,113,27,5,12,15,5,1,85
2020-03-09 00:00:00.000,0,0,0,0,0,0,0,0,4096
2019-11-25 00:00:00.000,0,0,0,0,0,0,0,0,2988
2019-11-11 00:00:00.000,2,0,0,0,1,0,0,0,3056
2019-10-21 00:00:00.000,93,0,102,14,3,0,2,1,131
2019-02-04 00:00:00.000,25,3,41,0,2,1,1,0,2412
2020-04-06 00:00:00.000,516,1,2,0,9,1,2,0,4
2020-01-13 00:00:00.000,29,43,0,0,1,1,0,0,102
2020-04-06 00:00:00.000,0,0,0,0,0,0,0,0,1664
2020-02-17 00:00:00.000,1,0,0,0,1,0,0,0,933
2020-03-30 00:00:00.000,0,0,0,0,0,0,0,0,1879
2020-03-16 00:00:00.000,0,0,0,0,0,0,0,0,946
2020-03-16 00:00:00.000,0,0,0,0,0,0,0,0,3062
2019-04-01 00:00:00.000,12,2,34,4,4,1,3,2,2813
2019-10-07 00:00:00.000,581,89,203,11,21,13,12,2,3
2020-03-23 00:00:00.000,4,0,0,22,1,0,0,1,2227
2020-01-13 00:00:00.000,3,4,0,1,2,1,0,1,3557
2019-06-03 00:00:00.000,26,2,66,0,3,1,3,0,169
2020-07-13 00:00:00.000,16,1,36,0,4,1,7,0,4140
2020-06-08 00:00:00.000,24,0,0,11,5,0,0,2,1902
2019-08-19 00:00:00.000,0,0,0,0,0,0,0,0,3235
2019-04-08 00:00:00.000,85,60,75,2,5,4,4,1,174
2020-01-06 00:00:00.000,0,0,0,0,0,0,0,0,4850
2019-02-18 00:00:00.000,1095,0,0,3,13,0,0,1,146
2019-08-12 00:00:00.000,2,6,0,0,1,1,0,0,159
2019-10-07 00:00:00.000,1,0,0,0,1,0,0,0,5013
2019-05-27 00:00:00.000,0,0,0,0,0,0,0,0,3393
2020-05-11 00:00:00.000,1,0,0,2,1,0,0,1,2366
2020-02-17 00:00:00.000,95,12,14,0,3,1,2,0,114
2019-07-22 00:00:00.000,2,0,0,0,1,0,0,0,352
2019-10-21 00:00:00.000,466,680,130,0,14,12,8,0,141
2019-02-11 00:00:00.000,0,0,0,0,0,0,0,0,289
2020-07-27 00:00:00.000,30,105,44,0,4,22,5,0,132
2019-10-28 00:00:00.000,0,0,0,0,0,0,0,0,1607
2020-04-20 00:00:00.000,0,0,0,0,0,0,0,0,2048
2020-07-06 00:00:00.000,0,1,0,0,0,1,0,0,417
2020-07-27 00:00:00.000,0,0,0,0,0,0,0,0,3489
2019-05-13 00:00:00.000,0,0,0,0,0,0,0,0,1520
2020-04-20 00:00:00.000,0,0,0,0,0,0,0,0,4920
2019-11-18 00:00:00.000,0,0,0,0,0,0,0,0,2066
2020-01-27 00:00:00.000,0,0,0,0,0,0,0,0,3965
2020-01-13 00:00:00.000,1022,417,125,0,10,7,9,0,52
2020-07-20 00:00:00.000,32,0,0,1,1,0,0,1,4614
2019-03-18 00:00:00.000,0,0,0,0,0,0,0,0,2207
2020-06-01 00:00:00.000,0,0,0,0,0,0,0,0,4963
2019-09-02 00:00:00.000,0,0,0,0,0,0,0,0,2228
2020-04-20 00:00:00.000,4,0,0,0,1,0,0,0,3562
2019-02-25 00:00:00.000,0,5,0,0,0,1,0,0,2550
2019-09-02 00:00:00.000,1864,220,263,14,43,32,25,3,34
2019-06-03 00:00:00.000,5,1,0,0,1,1,0,0,2230
2020-02-03 00:00:00.000,108,0,0,2,6,0,0,1,133
2020-03-30 00:00:00.000,0,0,0,0,0,0,0,0,1195
2019-09-09 00:00:00.000,6,0,0,0,1,0,0,0,4850
2019-11-25 00:00:00.000,0,0,0,0,0,0,0,0,182
2020-01-06 00:00:00.000,30,49,2,0,2,2,2,0,102
2019-09-02 00:00:00.000,2,0,0,0,2,0,0,0,20
2020-01-13 00:00:00.000,71,21,5,0,2,1,1,0,64
2020-05-25 00:00:00.000,19,103,51,56,3,3,4,1,140
2020-05-04 00:00:00.000,4,0,1,0,1,0,1,0,4129
2020-04-06 00:00:00.000,0,0,0,0,0,0,0,0,4877
2019-11-25 00:00:00.000,133,1,0,13,7,1,0,2,109
2019-07-29 00:00:00.000,0,0,0,0,0,0,0,0,3971
2020-07-06 00:00:00.000,466,16,40,0,8,4,7,0,164
2019-08-05 00:00:00.000,157,25,51,0,6,4,6,0,73
2019-03-04 00:00:00.000,2,0,0,2,1,0,0,1,4406
2019-04-29 00:00:00.000,6,2,9,0,3,2,2,0,165
2020-02-17 00:00:00.000,5,0,0,0,1,0,0,0,5093
2020-07-20 00:00:00.000,0,0,0,0,0,0,0,0,3333
2019-03-25 00:00:00.000,0,0,0,0,0,0,0,0,128
2020-06-15 00:00:00.000,1,1,1,0,1,1,1,0,689
2019-10-21 00:00:00.000,24,0,0,0,1,0,0,0,216
2019-03-18 00:00:00.000,2,0,0,0,1,0,0,0,4919
2019-09-02 00:00:00.000,1,1,0,0,1,1,0,0,30
2019-05-27 00:00:00.000,564,94,340,32,17,10,11,4,3
2020-04-20 00:00:00.000,0,0,0,0,0,0,0,0,3637
2019-04-15 00:00:00.000,4,0,0,0,1,0,0,0,2742
2019-12-02 00:00:00.000,53,26,59,0,7,5,9,0,73
2020-06-22 00:00:00.000,21,3,9,0,3,2,1,0,150
2020-07-27 00:00:00.000,78,35,45,0,6,6,7,0,147
2019-08-12 00:00:00.000,0,0,0,0,0,0,0,0,4425
2019-11-18 00:00:00.000,0,0,0,0,0,0,0,0,4639
2020-01-27 00:00:00.000,0,0,0,0,0,0,0,0,2767
2019-12-16 00:00:00.000,9,0,0,0,2,0,0,0,3960
2019-02-04 00:00:00.000,0,0,0,0,0,0,0,0,2127
2020-04-27 00:00:00.000,15,0,0,6,2,0,0,1,123
2020-03-30 00:00:00.000,0,0,0,0,0,0,0,0,190
2020-04-27 00:00:00.000,5,0,0,1,2,0,0,1,38
2020-06-08 00:00:00.000,0,0,0,0,0,0,0,0,4521
2019-07-22 00:00:00.000,240,11,316,0,7,2,8,0,91
2020-07-27 00:00:00.000,2,0,0,0,1,0,0,0,4136
2020-04-06 00:00:00.000,21,12,12,1,5,3,3,1,106
2020-01-20 00:00:00.000,8,1,0,0,1,1,0,0,4302
2019-08-19 00:00:00.000,22,0,0,0,3,0,0,0,109
2019-05-06 00:00:00.000,13,0,0,0,1,0,0,0,2360
2020-07-06 00:00:00.000,0,0,0,1,0,0,0,1,661
2019-09-30 00:00:00.000,0,0,0,0,0,0,0,0,4878
2020-06-01 00:00:00.000,3347,0,631,12,11,0,9,2,92
2019-10-14 00:00:00.000,3,0,3,0,1,0,1,0,1523
2020-06-08 00:00:00.000,7,0,0,3,3,0,0,1,18
2020-03-30 00:00:00.000,570,74,286,17,19,13,9,5,118
2019-03-11 00:00:00.000,19,0,9,0,5,0,2,0,89
2019-08-19 00:00:00.000,46,0,0,0,3,0,0,0,136
2020-07-27 00:00:00.000,1,0,0,0,1,0,0,0,4762
2020-03-30 00:00:00.000,3,1,0,1,1,1,0,1,3614
2020-07-27 00:00:00.000,0,0,0,0,0,0,0,0,4052
2020-07-06 00:00:00.000,1,0,0,0,1,0,0,0,624
2019-04-15 00:00:00.000,0,0,0,0,0,0,0,0,1902
2019-05-20 00:00:00.000,0,0,0,0,0,0,0,0,3205
2019-09-09 00:00:00.000,6,0,0,0,1,0,0,0,1591
2020-03-30 00:00:00.000,1,11,20,0,1,2,4,0,30
2019-07-01 00:00:00.000,3,0,0,0,1,0,0,0,1198
2019-06-10 00:00:00.000,0,0,0,0,0,0,0,0,1310
2020-07-13 00:00:00.000,0,0,0,0,0,0,0,0,3622
2019-08-12 00:00:00.000,0,0,0,0,0,0,0,0,2859
2019-08-26 00:00:00.000,1,0,1,0,1,0,1,0,1327
2019-09-16 00:00:00.000,72,4,71,0,3,2,1,0,2
2019-09-30 00:00:00.000,0,0,0,0,0,0,0,0,2497
2020-03-02 00:00:00.000,0,0,0,0,0,0,0,0,3460
2020-04-06 00:00:00.000,11,0,0,5,2,0,0,2,661
2020-05-25 00:00:00.000,0,0,0,0,0,0,0,0,3648
2019-11-25 00:00:00.000,0,0,0,0,0,0,0,0,5007
2020-05-25 00:00:00.000,31,10,6,0,1,1,1,0,26
2020-07-06 00:00:00.000,342,600,635,1,20,21,19,1,167
2019-12-02 00:00:00.000,212,0,0,0,12,0,0,0,39
2020-05-25 00:00:00.000,1,0,0,0,1,0,0,0,2821
2019-03-11 00:00:00.000,173,32,65,0,4,2,1,0,2652
2020-03-23 00:00:00.000,635,0,921,2,10,0,10,1,50
2020-01-06 00:00:00.000,0,0,0,0,0,0,0,0,1475
2019-10-21 00:00:00.000,0,0,0,0,0,0,0,0,915
2019-11-18 00:00:00.000,1,0,49,0,1,0,8,0,169
2019-08-26 00:00:00.000,25,3,7,0,3,1,2,0,159
2020-03-02 00:00:00.000,1,1,21,0,1,1,2,0,143
2019-03-11 00:00:00.000,0,0,0,0,0,0,0,0,2910
2019-04-01 00:00:00.000,1,0,0,0,1,0,0,0,561
2019-07-15 00:00:00.000,3,1,0,0,1,1,0,0,3440
2020-03-16 00:00:00.000,1,0,1,0,1,0,1,0,469
2020-04-27 00:00:00.000,20,0,0,15,2,0,0,2,175
2020-01-27 00:00:00.000,1,3,0,0,1,1,0,0,3536
2019-08-05 00:00:00.000,2,3,9,0,1,1,1,0,4602
2020-05-18 00:00:00.000,0,0,0,0,0,0,0,0,22
2020-07-06 00:00:00.000,0,0,0,0,0,0,0,0,96
2019-04-15 00:00:00.000,2,0,0,0,1,0,0,0,997
2020-01-20 00:00:00.000,0,0,2,0,0,0,1,0,35
2020-05-25 00:00:00.000,194,0,217,1,5,0,4,1,32
2019-11-18 00:00:00.000,43,0,0,0,1,0,0,0,42
2020-01-20 00:00:00.000,20,12,13,0,1,1,1,0,4209
2019-03-18 00:00:00.000,116,0,72,0,4,0,3,0,61
2019-09-09 00:00:00.000,0,0,0,0,0,0,0,0,3562
2020-06-22 00:00:00.000,15,38,8,0,2,3,1,0,4177
2019-03-25 00:00:00.000,26,1,4,111,7,1,1,12,199
2019-07-01 00:00:00.000,75,5,5,0,3,1,2,0,2691
2020-05-18 00:00:00.000,0,0,0,0,0,0,0,0,604
2020-07-06 00:00:00.000,0,0,0,0,0,0,0,0,883
2019-11-18 00:00:00.000,21,2,1,1,2,2,1,1,2
2019-08-26 00:00:00.000,0,0,7,0,0,0,1,0,182
2020-07-27 00:00:00.000,20,0,0,0,2,0,0,0,4482
2019-05-20 00:00:00.000,3,0,0,0,1,0,0,0,3718
2019-12-16 00:00:00.000,118,54,5,0,3,2,1,0,5001
2020-03-02 00:00:00.000,16,7,0,0,1,1,0,0,1810
2019-10-07 00:00:00.000,46,29,40,0,4,2,2,0,77
2020-06-08 00:00:00.000,1,0,0,0,1,0,0,0,2880
2020-03-30 00:00:00.000,0,0,0,0,0,0,0,0,76
2019-08-19 00:00:00.000,14,23,65,0,2,2,2,0,2083
2020-06-08 00:00:00.000,0,0,0,0,0,0,0,0,2618
2019-10-07 00:00:00.000,260,36,85,0,9,6,7,0,69
2019-03-04 00:00:00.000,0,0,0,0,0,0,0,0,584
2019-03-25 00:00:00.000,82,8,2,0,3,3,1,0,75
2019-07-15 00:00:00.000,0,0,0,0,0,0,0,0,3779
2019-12-23 00:00:00.000,120,42,0,0,7,2,0,0,69
2019-04-29 00:00:00.000,170,7,154,0,12,3,8,0,170
2020-07-20 00:00:00.000,36,6,0,0,1,1,0,0,4827
2019-05-06 00:00:00.000,0,0,0,0,0,0,0,0,1779
2020-03-30 00:00:00.000,0,0,0,0,0,0,0,0,152
2020-05-11 00:00:00.000,1,0,0,0,1,0,0,0,2307
2019-12-16 00:00:00.000,446,57,133,7,15,9,9,2,3
2020-06-15 00:00:00.000,2,1,0,0,1,1,0,0,18
2020-01-20 00:00:00.000,0,0,0,0,0,0,0,0,2439
2019-09-16 00:00:00.000,0,0,0,0,0,0,0,0,4633
2020-06-29 00:00:00.000,1,3,6,0,1,1,1,0,2956
2020-05-25 00:00:00.000,0,0,8,0,0,0,3,0,169
2020-04-27 00:00:00.000,0,0,9,0,0,0,1,0,4421
2019-05-27 00:00:00.000,0,0,0,0,0,0,0,0,4708
2020-02-24 00:00:00.000,10,103,28,0,5,16,4,0,132
2020-05-25 00:00:00.000,0,0,0,0,0,0,0,0,4403
2020-01-06 00:00:00.000,0,0,0,0,0,0,0,0,3884
2020-01-13 00:00:00.000,197,26,101,4,4,5,4,1,61
2020-07-13 00:00:00.000,17,1,0,0,2,1,0,0,2834
2019-10-07 00:00:00.000,104,22,4,0,9,4,2,0,15
2019-09-16 00:00:00.000,0,0,0,0,0,0,0,0,4574
2019-01-21 00:00:00.000,32,0,0,0,1,0,0,0,616
2020-01-20 00:00:00.000,9,4,0,0,1,1,0,0,4739
2020-04-20 00:00:00.000,597,71,57,0,7,2,6,0,164
2020-07-20 00:00:00.000,1,0,0,0,1,0,0,0,84
2020-06-22 00:00:00.000,0,0,0,0,0,0,0,0,3178
2019-03-18 00:00:00.000,19,0,0,0,2,0,0,0,7
2019-01-07 00:00:00.000,15,42,0,0,1,1,0,0,995
2020-02-03 00:00:00.000,335,0,38,26,11,0,5,2,146
2019-05-13 00:00:00.000,0,0,0,0,0,0,0,0,1503
2019-07-01 00:00:00.000,0,0,0,0,0,0,0,0,2588
2020-01-13 00:00:00.000,0,0,0,0,0,0,0,0,3664
2020-03-16 00:00:00.000,0,0,0,0,0,0,0,0,4192
2020-02-03 00:00:00.000,8,5,0,0,1,1,0,0,4699
2019-07-22 00:00:00.000,0,5,0,0,0,1,0,0,104
2019-09-16 00:00:00.000,6,0,1,0,2,0,1,0,138
2019-09-02 00:00:00.000,103,1,0,32,8,1,0,9,199
2019-03-11 00:00:00.000,2,3,0,0,1,2,0,0,2825
2019-04-29 00:00:00.000,2,0,0,0,1,0,0,0,56
2019-09-09 00:00:00.000,2,0,0,0,1,0,0,0,510
2019-12-30 00:00:00.000,12,7,0,0,1,1,0,0,3122
2019-06-17 00:00:00.000,40,2,73,0,3,1,3,0,61
2020-06-08 00:00:00.000,98,4,98,2,7,2,7,1,4436
2020-07-20 00:00:00.000,0,0,0,0,0,0,0,0,4557
2020-01-20 00:00:00.000,0,0,0,0,0,0,0,0,455
2019-08-05 00:00:00.000,0,0,0,0,0,0,0,0,26
2019-03-04 00:00:00.000,3,0,0,0,1,0,0,0,2696
2019-11-25 00:00:00.000,5,1,10,0,1,1,1,0,30
2019-11-25 00:00:00.000,0,0,0,0,0,0,0,0,4575
2020-06-08 00:00:00.000,0,0,0,0,0,0,0,0,3977
2019-11-11 00:00:00.000,25,0,0,0,2,0,0,0,3413
2019-09-30 00:00:00.000,0,0,0,0,0,0,0,0,2644
2019-01-21 00:00:00.000,0,0,0,0,0,0,0,0,4870
2020-03-16 00:00:00.000,0,0,0,0,0,0,0,0,771
2019-05-13 00:00:00.000,0,1,0,0,0,1,0,0,2064
2019-09-02 00:00:00.000,1,0,0,0,1,0,0,0,3350
2020-05-04 00:00:00.000,23,0,0,0,1,0,0,0,4916
2020-02-24 00:00:00.000,1,0,0,0,1,0,0,0,1945
2020-07-13 00:00:00.000,0,0,0,1,0,0,0,1,1099
2020-03-23 00:00:00.000,0,0,0,0,0,0,0,0,1696
2020-03-16 00:00:00.000,0,0,0,0,0,0,0,0,3112
2019-11-25 00:00:00.000,11,155,0,0,1,1,0,0,3488
2019-10-07 00:00:00.000,2,0,0,0,2,0,0,0,3857
2019-10-07 00:00:00.000,1300,6,621,30,12,3,9,1,50
2019-06-24 00:00:00.000,625,114,484,4,18,11,10,1,3
2020-07-27 00:00:00.000,4,0,0,0,2,0,0,0,111
2020-03-02 00:00:00.000,2,0,0,0,1,0,0,0,1323
2019-05-06 00:00:00.000,0,0,0,0,0,0,0,0,929
2019-10-14 00:00:00.000,0,0,0,0,0,0,0,0,3904
2020-02-24 00:00:00.000,191,247,1,0,2,2,1,0,3041
2020-02-03 00:00:00.000,0,0,0,0,0,0,0,0,3166
2019-11-11 00:00:00.000,49,0,22,0,3,0,1,0,114
2019-12-23 00:00:00.000,97,25,117,0,6,3,6,0,124
2019-08-05 00:00:00.000,874,0,0,1,22,0,0,1,19
2019-12-02 00:00:00.000,0,0,0,0,0,0,0,0,3498
2020-01-13 00:00:00.000,2,0,0,0,1,0,0,0,1065
2020-04-20 00:00:00.000,263,31,865,0,4,3,7,0,4691
2020-01-20 00:00:00.000,25,0,0,3,1,0,0,2,183
2019-04-01 00:00:00.000,117,0,49,0,2,0,2,0,2166
2019-07-29 00:00:00.000,64,49,22,0,3,3,1,0,2652
2020-02-24 00:00:00.000,0,0,0,0,0,0,0,0,104
2019-10-21 00:00:00.000,32,1,0,0,2,1,0,0,87
2020-03-16 00:00:00.000,1,0,0,0,1,0,0,0,1323
2019-09-02 00:00:00.000,349,584,119,4,16,16,13,2,167
2019-07-15 00:00:00.000,0,0,0,0,0,0,0,0,2381
2019-06-03 00:00:00.000,0,0,7,0,0,0,1,0,28
2020-04-06 00:00:00.000,22,8,1,0,1,1,1,0,3041
2020-03-02 00:00:00.000,0,0,0,0,0,0,0,0,3959
2020-04-27 00:00:00.000,1,0,0,0,1,0,0,0,2490
2019-11-18 00:00:00.000,0,0,0,0,0,0,0,0,2798
2019-11-04 00:00:00.000,0,0,0,0,0,0,0,0,3217
2019-07-29 00:00:00.000,39,3,65,0,4,2,7,0,124
2019-10-21 00:00:00.000,246,167,11,0,3,2,1,0,3041
2020-06-22 00:00:00.000,1,0,0,0,1,0,0,0,3116
2019-10-07 00:00:00.000,34,4,174,0,4,2,4,0,61
2019-12-09 00:00:00.000,4,1,0,0,1,1,0,0,930
2020-03-02 00:00:00.000,0,0,0,0,0,0,0,0,155
2020-04-13 00:00:00.000,4,0,7,0,1,0,1,0,4222
2019-02-11 00:00:00.000,819,0,0,0,22,0,0,0,19
2020-04-13 00:00:00.000,0,0,0,0,0,0,0,0,99
2019-11-04 00:00:00.000,0,0,0,0,0,0,0,0,2177
2020-07-20 00:00:00.000,84,0,0,0,2,0,0,0,4138
2019-06-24 00:00:00.000,9,0,5,0,1,0,1,0,1748
2020-01-06 00:00:00.000,1,0,0,0,1,0,0,0,175
2020-02-24 00:00:00.000,2,0,0,0,1,0,0,0,2141
2020-02-24 00:00:00.000,0,0,0,0,0,0,0,0,2830
2019-07-15 00:00:00.000,17,0,0,15,5,0,0,1,65
2019-07-08 00:00:00.000,0,9,124,0,0,1,8,0,125
2020-02-24 00:00:00.000,620,69,464,5,22,11,21,2,115
2020-01-06 00:00:00.000,7,2,69,0,4,2,7,0,69
2019-04-22 00:00:00.000,0,0,0,0,0,0,0,0,3978
2019-06-17 00:00:00.000,47,9,0,0,4,3,0,0,1159
2020-07-27 00:00:00.000,3,5,0,0,1,1,0,0,1877
2019-11-04 00:00:00.000,7,0,11,0,1,0,1,0,1356
2019-07-01 00:00:00.000,0,0,0,0,0,0,0,0,2811
2020-02-03 00:00:00.000,21,0,0,0,1,0,0,0,1436
2020-03-16 00:00:00.000,52,3,0,2,2,1,0,1,4420
2020-07-06 00:00:00.000,0,0,0,0,0,0,0,0,11
2019-11-11 00:00:00.000,19,0,0,0,3,0,0,0,3857
2019-12-30 00:00:00.000,0,0,0,0,0,0,0,0,3851
2020-07-13 00:00:00.000,0,0,0,0,0,0,0,0,3974
2020-06-15 00:00:00.000,16,2,42,0,3,1,4,0,4054
2019-12-02 00:00:00.000,0,0,0,0,0,0,0,0,463
2019-06-24 00:00:00.000,0,0,0,0,0,0,0,0,33
2019-02-11 00:00:00.000,6,0,0,12,1,0,0,1,177
2020-03-30 00:00:00.000,0,0,2,0,0,0,1,0,1278
2020-04-20 00:00:00.000,0,0,0,0,0,0,0,0,1113
2020-07-27 00:00:00.000,0,0,0,0,0,0,0,0,171
2019-04-08 00:00:00.000,0,0,0,0,0,0,0,0,340
2020-05-11 00:00:00.000,0,0,0,0,0,0,0,0,1535
2020-05-18 00:00:00.000,0,0,0,0,0,0,0,0,3496
2020-02-03 00:00:00.000,161,2,0,0,2,1,0,0,4138
2020-06-08 00:00:00.000,0,0,0,0,0,0,0,0,1055
2020-02-03 00:00:00.000,0,0,0,0,0,0,0,0,761
2019-05-20 00:00:00.000,76,1,0,57,4,1,0,2,133
2020-06-08 00:00:00.000,0,0,0,0,0,0,0,0,993
2020-04-13 00:00:00.000,595,250,73,4,10,7,7,1,52
2020-03-30 00:00:00.000,3,0,28,0,1,0,1,0,61
2019-02-25 00:00:00.000,0,0,0,0,0,0,0,0,4406
2020-06-08 00:00:00.000,0,0,0,0,0,0,0,0,747
2019-02-11 00:00:00.000,0,0,0,0,0,0,0,0,1077
2019-10-14 00:00:00.000,0,0,0,0,0,0,0,0,155
2019-03-11 00:00:00.000,11,0,0,0,1,0,0,0,4986
2020-07-06 00:00:00.000,3,0,3,0,1,0,1,0,3967
2020-05-25 00:00:00.000,1,0,0,0,1,0,0,0,1772
2020-07-13 00:00:00.000,131,34,106,0,3,2,3,0,45
2019-11-04 00:00:00.000,0,0,0,0,0,0,0,0,3959
2019-06-10 00:00:00.000,0,0,0,0,0,0,0,0,1960
2020-06-08 00:00:00.000,79,3,3,0,1,1,1,0,4372
2020-04-20 00:00:00.000,33,8,107,0,3,2,2,0,143
2019-08-05 00:00:00.000,6,0,0,0,1,0,0,0,699
2020-06-08 00:00:00.000,0,0,0,0,0,0,0,0,188
2020-07-06 00:00:00.000,7,0,0,0,1,0,0,0,161
